mass	pressure	temperature	radius	density	specificenergy	dm
1.3102904158791415e+33	5809275592203044.0	5509510.945930006	24722072072.072075	7.788960733114676	1119199242666350.4	4.156872129469147e+30
1.3061335437496723e+33	5887195209499794.0	5527893.462112937	24652432432.432434	7.867184890953717	1122933457625200.0	4.175050191779653e+30
1.3019584935578927e+33	5966088967936005.0	5546320.812463499	24582792792.792793	7.946123735595434	1126676780173988.5	4.193203684718987e+30
1.2977652898731738e+33	6045967663810351.0	5564792.951949769	24513153153.153156	8.025782655794938	1130429201164953.5	4.211331027848951e+30
1.293553958845325e+33	6126842182756624.0	5583309.832979175	24443513513.513515	8.106167058893046	1134190710930165.5	4.229430622559234e+30
1.2893245282227657e+33	6208723499761665.0	5601871.40536754	24373873873.873875	8.187282370390113	1137961299275234.8	4.247500852022396e+30
1.2850770273707433e+33	6291622679161958.0	5620477.616307934	24304234234.234238	8.269134033506951	1141740955472988.5	4.265540081157631e+30
1.2808114872895856e+33	6375550874618285.0	5639128.410339318	24234594594.594597	8.351727508732635	1145529668257100.8	4.2835466565937574e+30
1.2765279406329918e+33	6460519329067858.0	5657823.729315006	24164954954.954956	8.435068273358993	1149327425815682.5	4.301518906637144e+30
1.2722264217263547e+33	6546539374653243.0	5676563.512370895	24095315315.31532	8.51916182100151	1153134215784831.8	4.319455141242995e+30
1.2679069665851116e+33	6633622432627599.0	5695347.695893527	24025675675.67568	8.604013661106562	1156950025242142.5	4.337353651990129e+30
1.2635696129331215e+33	6721780013235495.0	5714176.2134879455	23956036036.036037	8.689629318444661	1160774840700176.2	4.3552127120594254e+30
1.2592144002210621e+33	6811023715568701.0	5733048.995945339	23886396396.396397	8.776014332589549	1164608648099892.5	4.3730305762161464e+30
1.254841369644846e+33	6901365227396368.0	5751965.971210527	23816756756.75676	8.863174257382973	1168451432804036.8	4.390805480795959e+30
1.25045056416405e+33	6992816324968855.0	5770927.064349224	23747117117.11712	8.951114660384839	1172303179590497.8	4.408535643695069e+30
1.246042028520355e+33	7085388872794604.0	5789932.1975151235	23677477477.477478	9.039841122308612	1176163872645615.2	4.4262192643642816e+30
1.2416158092559907e+33	7179094823389409.0	5808981.2899168	23607837837.83784	9.129359236441742	1180033495557461.5	4.443854523807015e+30
1.2371719547321837e+33	7273946216997341.0	5828074.257784424	23538198198.1982	9.21967460805087	1183912031309075.2	4.4614395845832307e+30
1.2327105151476005e+33	7369955181282630.0	5847211.014336274	23468558558.55856	9.310792853771575	1187799462271662.2	4.478972590813435e+30
1.228231542556787e+33	7467133930991989.0	5866391.4697451	23398918918.918922	9.402719600982628	1191695770197761.2	4.496451668192542e+30
1.2237350908885944e+33	7565494767586382.0	5885615.531104282	23329279279.27928	9.49546048716426	1195600936214367.5	4.513874924005764e+30
1.2192212159645887e+33	7665050078841768.0	5904883.102393814	23259639639.63964	9.589021159240462	1199514940816027.5	4.53124044714648e+30
1.2146899755174422e+33	7765812338417974.0	5924194.084446126	23190000000.000004	9.683407272904988	1203437763857890.2	4.5485463081443605e+30
1.2101414292092978e+33	7867794105395053.0	5943548.374911722	23120360360.360363	9.778624491930936	1207369384548732.2	4.5657905591940895e+30
1.2055756386501037e+33	7971008023776262.0	5962945.868224651	23050720720.720722	9.874678487463555	1211309781443940.5	4.582971234190675e+30
1.200992667415913e+33	8075466821957036.0	5982386.4555678135	22981081081.08108	9.971574937296207	1215258932438463.5	4.6000863487695736e+30
1.1963925810671434e+33	8181183312159152.0	6001870.024838102	22911441441.441444	10.069319525129199	1219216814759734.5	4.6171339003517007e+30
1.1917754471667917e+33	8288170389829295.0	6021396.460611377	22841801801.801804	10.167917939811279	1223183404960551.8	4.634111868195521e+30
1.1871413352985962e+33	8396441033001270.0	6040965.644107288	22772162162.162163	10.26737587456356	1227158678911936.2	4.651018213450019e+30
1.1824903170851461e+33	8506008301621106.0	6060577.453153935	22702522522.522526	10.367699026185734	1231142611795949.8	4.667850879219156e+30
1.177822466205927e+33	8616885336834258.0	6080231.762152383	22632882882.882885	10.468893094244304	1235135178098489.8	4.6846077906274205e+30
1.1731378584152995e+33	8729085360234053.0	6099928.442041026	22563243243.243244	10.570963780242623	1239136351602046.2	4.701286854892962e+30
1.1684365715604065e+33	8842621673070575.0	6119667.36025979	22493603603.603607	10.673916786772484	1243146105378434.2	4.717885961405832e+30
1.1637186855990008e+33	8957507655419437.0	6139448.380714232	22423963963.963966	10.777757816647329	1247164411781497.8	4.734402981814105e+30
1.1589842826171867e+33	9073756765309058.0	6159271.363739452	22354324324.324326	10.882492572016313	1251191242439780.2	4.750835770111486e+30
1.1542334468470752e+33	9191382537806218.0	6179136.166063896	22284684684.684685	10.988126753459605	1255226568249171.5	4.767182162736975e+30
1.1494662646843382e+33	9310398584058730.0	6199042.640773032	22215045045.045048	11.09466605906438	1259270359365528.0	4.7834399786762225e+30
1.1446828247056619e+33	9430818590294486.0	6218990.63727289	22145405405.405407	11.202116183481422	1263322585197268.0	4.79960701957273e+30
1.1398832176860891e+33	9552656316775882.0	6238980.001253471	22075765765.765766	11.310482816961965	1267383214397936.8	4.815681069840767e+30
1.1350675366162483e+33	9675925596709064.0	6259010.574652052	22006126126.12613	11.419771644374869	1271452214858753.8	4.831659896790958e+30
1.1302358767194573e+33	9800640335106832.0	6279082.1956163645	21936486486.48649	11.529988344203637	1275529553701131.2	4.8475412507581076e+30
1.1253883354686992e+33	9926814507604474.0	6299194.698467659	21866846846.846848	11.641138587523194	1279615197269172.8	4.8633228652375863e+30
1.1205250126034616e+33	1.0054462159227768e+16	6319347.913663683	21797207207.20721	11.753228036956346	1283709111122152.0	4.8790024570282204e+30
1.1156460101464333e+33	1.0183597403112064e+16	6339541.667761546	21727567567.56757	11.86626234560952	1287811260026968.2	4.894577726383979e+30
1.1107514324200493e+33	1.0314234419171584e+16	6359775.783380461	21657927927.92793	11.980247155987627	1291921607950578.5	4.91004635716834e+30
1.105841386062881e+33	1.0446387452718302e+16	6380050.07916444	21588288288.288292	12.095188098888034	1296040118052420.8	4.9254060170217764e+30
1.1009159800458593e+33	1.058007081302926e+16	6400364.369744881	21518648648.64865	12.211090792273314	1300166752676811.2	4.940654357534256e+30
1.095975325688325e+33	1.0715298871861438e+16	6420718.465703057	21449009009.00901	12.327960840122502	1304301473345326.8	4.9557890144205424e+30
1.0910195366739045e+33	1.0852086061913478e+16	6441112.173532555	21379369369.36937	12.445803831260935	1308444240749173.2	4.970807607713903e+30
1.0860487290661906e+33	1.0990446875233124e+16	6461545.295601625	21309729729.729733	12.564625338168232	1312595014741537.5	4.985707741956228e+30
1.0810630213242344e+33	1.1130395861569696e+16	6482017.63011548	21240090090.09009	12.684430915764464	1316753754329929.5	5.000487006404566e+30
1.0760625343178298e+33	1.1271947626670382e+16	6502528.971078506	21170450450.45045	12.805226100174066	1320920417668505.5	5.0151429752387525e+30
1.0710473913425911e+33	1.1415116830519848e+16	6523079.108256449	21100810810.810814	12.927016407467663	1325094962050386.2	5.029673207783488e+30
1.0660177181348077e+33	1.155991818552193e+16	6543667.8271385385	21031171171.171173	13.049807332381393	1329277343899963.8	5.0440752487358457e+30
1.0609736428860719e+33	1.170636645462259e+16	6564294.908899568	20961531531.531532	13.173604347013619	1333467518765196.8	5.0583466283982136e+30
1.0559152962576737e+33	1.1854476449373276e+16	6584960.130361937	20891891891.891895	13.298412899498945	1337665441309901.0	5.072484862926227e+30
1.0508428113947475e+33	1.20042630279337e+16	6605663.263957665	20822252252.252254	13.424238412659296	1341871065306034.0	5.086487454578396e+30
1.0457563239401691e+33	1.2155741093013246e+16	6626404.077690393	20752612612.612614	13.551086282632044	1346084343625972.8	5.100351891981388e+30
1.0406559720481877e+33	1.2308925589749842e+16	6647182.335097342	20682972972.972977	13.678961877474814	1350305228234789.5	5.11407565039694e+30
1.0355418963977908e+33	1.2463831503525674e+16	6667997.795211283	20613333333.333336	13.807870535747078	1354533670182524.2	5.127656192004482e+30
1.0304142402057863e+33	1.2620473857718678e+16	6688850.212522497	20543693693.693695	13.937817565068274	1358769619596458.0	5.141090966186052e+30
1.0252731492396002e+33	1.2778867711388838e+16	6709739.33694073	20474054054.054054	14.068808240652272	1363013025673383.8	5.154377409827235e+30
1.020118771829773e+33	1.2939028156898578e+16	6730664.913757168	20404414414.414417	14.20084780381823	1367263836671883.8	5.167512947622055e+30
1.014951258882151e+33	1.3100970317466266e+16	6751626.683606438	20334774774.774776	14.33394146047765	1371521999904607.5	5.180494992391626e+30
1.0097707638897594e+33	1.3264709344651612e+16	6772624.38242859	20265135135.135136	14.468094379597279	1375787461730552.2	5.193320945404949e+30
1.0045774429443545e+33	1.3430260415772814e+16	6793657.741431182	20195495495.4955	14.60331169163833	1380060167547358.0	5.205988196720596e+30
9.993714547476338e+32	1.3597638731253798e+16	6814726.487051349	20125855855.855858	14.739598486971357	1384340061783604.5	5.218494125528575e+30
9.941529606221053e+32	1.3766859511900926e+16	6835830.340917936	20056216216.216217	14.876959814266845	1388627087891116.0	5.230836100503771e+30
9.889221245216015e+32	1.3937937996108604e+16	6856969.019813694	19986576576.57658	15.01540067886172	1392921188337287.0	5.243011480173525e+30
9.83679113041428e+32	1.4110889436992492e+16	6878142.235637545	19916936936.93694	15.154926041101353	1397222304597409.8	5.255017613292633e+30
9.784240954281354e+32	1.4285729099449606e+16	6899349.695366899	19847297297.2973	15.295540814657093	1401530377147025.5	5.266851839224387e+30
9.73157243588911e+32	1.4462472257144614e+16	6920591.101020075	19777657657.657658	15.437249864819407	1405845345454288.2	5.278511488340836e+30
9.6787873210057e+32	1.4641134189421128e+16	6941866.149618797	19708018018.01802	15.580058006766311	1410167147972344.5	5.289993882424513e+30
9.625887382181455e+32	1.4821730178137698e+16	6963174.533150804	19638378378.37838	15.723970003807429	1414495722131741.2	5.301296335087398e+30
9.572874418830581e+32	1.5004275504426954e+16	6984515.9385325415	19568738738.73874	15.868990565603099	1418831004332845.0	5.312416152192804e+30
9.519750257308653e+32	1.5188785445377904e+16	7005890.047572006	19499099099.099102	16.015124346359165	1423172929938294.2	5.323350632297167e+30
9.466516750985682e+32	1.5375275270639898e+16	7027296.53693169	19429459459.45946	16.162375942996828	1427521433265472.8	5.334097067095914e+30
9.413175780314723e+32	1.5563760238947854e+16	7048735.078091668	19359819819.81982	16.310749893297917	1431876447579010.8	5.344652741879645e+30
9.359729252895926e+32	1.5754255594567962e+16	7070205.337312842	19290180180.180183	16.46025067402552	1436237905083317.8	5.355014936006447e+30
9.306179103535862e+32	1.594677656366283e+16	7091706.975600316	19220540540.540543	16.610882699019808	1440605736915143.8	5.365180923381153e+30
9.25252729430205e+32	1.614133835057578e+16	7113239.648666972	19150900900.9009	16.762650317269358	1444979873136179.5	5.37514797294512e+30
9.1987758145726e+32	1.6337956134033038e+16	7134803.006897181	19081261261.261265	16.915557810957694	1449360242725683.8	5.384913349180013e+30
9.144926681080799e+32	1.653664506326374e+16	7156396.695310738	19011621621.621624	17.069609393485454	1453746773573159.2	5.394474312621085e+30
9.090981937954588e+32	1.67374202540364e+16	7178020.353526965	18941981981.981983	17.224809207467818	1458139392471058.5	5.403828120380314e+30
9.036943656750785e+32	1.694029678461172e+16	7199673.615729036	18872342342.342342	17.38116132270762	1462538025107539.5	5.412972026683849e+30
8.982813936483947e+32	1.7145289691610868e+16	7221356.110628525	18802702702.702705	17.53866973414408	1466942596059258.8	5.4219032834182e+30
8.928594903649765e+32	1.7352413965798516e+16	7243067.461430162	18733063063.063065	17.69733835977715	1471353028784219.2	5.430619140689868e+30
8.874288712242866e+32	1.7561684547780174e+16	7264807.285796845	18663423423.423424	17.857171038567696	1475769245614655.8	5.439116847393619e+30
8.819897543768929e+32	1.7773116323613388e+16	7286575.195814911	18593783783.783787	18.018171528313736	1480191167749985.5	5.447393651795415e+30
8.765423607250975e+32	1.7986724120331828e+16	7308370.797959645	18524144144.144146	18.18034350350253	1484618715249798.0	5.455446802126517e+30
8.71086913922971e+32	1.820252270138213e+16	7330193.693061084	18454504504.504505	18.34369055313894	1489051807026911.0	5.463273547184153e+30
8.656236403757868e+32	1.842052676197288e+16	7352043.476270096	18384864864.86487	18.50821617855018	1493490360840478.8	5.470871136951787e+30
8.60152769238835e+32	1.8640750924335296e+16	7373919.737024779	18315225225.225227	18.673923791167045	1497934293289165.5	5.478236823227197e+30
8.546745324156078e+32	1.8863209732894936e+16	7395822.059017128	18245585585.585587	18.840816710281715	1502383519804375.8	5.485367860257923e+30
8.4918916455535e+32	1.908791764935457e+16	7417750.020160076	18175945945.945946	19.008898160782685	1506837954643557.2	5.492261505397217e+30
8.436969030499527e+32	1.9314889047687116e+16	7439703.192554824	18106306306.30631	19.178171270866496	1511297510883567.8	5.498915019763844e+30
8.38197988030189e+32	1.9544138209039e+16	7461681.142458554	18036666666.666668	19.348639069726996	1515762100414111.0	5.505325668920902e+30
8.32692662361268e+32	1.9775679316543216e+16	7483683.430252483	17967027027.027027	19.520304485222102	1520231633931252.2	5.511490723557144e+30
8.271811716377109e+32	2.0009526450041868e+16	7505709.610410292	17897387387.38739	19.693170341518307	1524706020931003.2	5.517407460189638e+30
8.216637641775213e+32	2.024569358071813e+16	7527759.231466959	17827747747.74775	19.86723935671337	1529185169702988.2	5.523073161872877e+30
8.161406910156485e+32	2.048419456563719e+16	7549831.835987959	17758108108.10811	20.04251414043723	1533668987324192.2	5.528485118919288e+30
8.106122058967292e+32	2.0725043142196372e+16	7571926.960538913	17688468468.46847	20.218997191431793	1538157379652791.5	5.533640629634406e+30
8.050785652670947e+32	2.0968252922483964e+16	7594044.135655645	17618828828.82883	20.39669089510958	1542650251322073.2	5.538537001063358e+30
7.995400282660314e+32	2.1213837387546704e+16	7616182.885814674	17549189189.18919	20.5755975210916	1547147505734439.5	5.54317154974374e+30
7.939968567162876e+32	2.1461809881566444e+16	7638342.729404182	17479549549.549553	20.755719220725208	1551649045055512.0	5.547541602479505e+30
7.88449315113808e+32	2.1712183605945176e+16	7660523.178695429	17409909909.909912	20.93705802458175	1556154770208322.8	5.551644497119597e+30
7.828976706166885e+32	2.196497161329918e+16	7682723.739814668	17340270270.27027	21.11961583993477	1560664580867610.5	5.555477583348059e+30
7.773421930333404e+32	2.222018680136192e+16	7704943.912715533	17270630630.63063	21.303394448218988	1565178375454213.0	5.559038223490113e+30
7.717831548098503e+32	2.2477841906796348e+16	7727183.191151978	17200990990.990993	21.48839550247072	1569696051129565.5	5.562323793327062e+30
7.662208310165233e+32	2.2737949498916384e+16	7749441.062651706	17131351351.351353	21.67462052474989	1574217503790307.2	5.565331682923267e+30
7.606554993336e+32	2.3000521973317976e+16	7771717.008490152	17061711711.711714	21.86207090354424	1578742628062994.2	5.56805929746151e+30
7.550874400361385e+32	2.3265571545420236e+16	7794010.503665024	16992072072.072073	22.050747891156277	1583271317298930.2	5.570504058095774e+30
7.495169359780427e+32	2.3533110243916864e+16	7816321.016871428	16922432432.432434	22.240652601073396	1587803463569109.0	5.572663402809793e+30
7.439442725752329e+32	2.3803149904138196e+16	7838648.010477541	16852792792.792795	22.43178600532163	1592338957659275.8	5.574534787290036e+30
7.383697377879428e+32	2.4075702161324692e+16	7860990.940500931	16783153153.153154	22.624148931803745	1596877689065118.5	5.576115685806869e+30
7.327936221021359e+32	2.4350778443812044e+16	7883349.256585463	16713513513.513515	22.817742061622084	1601419545987571.2	5.577403592108925e+30
7.27216218510027e+32	2.4628389966128884e+16	7905722.40197886	16643873873.873875	23.012565926386895	1605964415328261.2	5.578396020329387e+30
7.216378224896976e+32	2.4908547722007316e+16	7928109.813510886	16574234234.234236	23.208620905510504	1610512182685074.8	5.579090505897759e+30
7.160587319837998e+32	2.519126247730747e+16	7950510.921572224	16504594594.594597	23.40590722348828	1615062732347864.5	5.579484606468982e+30
7.104792473773307e+32	2.547654476285663e+16	7972925.150094011	16434954954.954956	23.60442494716681	1619615947294295.0	5.579575902857037e+30
7.048996714744738e+32	2.5764404867203784e+16	7995351.916528078	16365315315.315317	23.80417398300001	1624171709185830.5	5.579361999983098e+30
6.993203094744907e+32	2.605485282929071e+16	8017790.631827914	16295675675.675676	24.00515407429397	1628729898363861.0	5.578840527832269e+30
6.937414689466584e+32	2.634789843104038e+16	8040240.700430334	16226036036.036037	24.207364798441006	1633290393845987.0	5.578009142418361e+30
6.8816345980424e+32	2.664355118986394e+16	8062701.52023792	16156396396.396399	24.41080556414396	1637853073322445.0	5.57686552676305e+30
6.82586594277477e+32	2.694182035108736e+16	8085172.482602204	16086756756.756758	24.615475608631264	1642417813152696.2	5.575407391879263e+30
6.770111868855978e+32	2.7242714880298964e+16	8107652.972307647	16017117117.117119	24.82137399486369	1646984488362168.8	5.573632477768387e+30
6.714375544078295e+32	2.7546243455619084e+16	8130142.367556391	15947477477.477478	25.028499608733494	1651552972639165.8	5.571538554425085e+30
6.658660158534044e+32	2.785241445989323e+16	8152640.039953847	15877837837.83784	25.236851156256815	1656123138331928.0	5.569123422849397e+30
6.60296892430555e+32	2.8161235972810484e+16	8175145.3544951	15808198198.1982	25.446427160760294	1660694856445882.0	5.56638491607092e+30
6.54730507514484e+32	2.847271576294827e+16	8197657.669552162	15738558558.55856	25.65722596006265	1665267996641046.2	5.56332090017994e+30
6.491671866143041e+32	2.8786861279745224e+16	8220176.336862092	15668918918.91892	25.869245703652048	1669842427229617.2	5.55992927536516e+30
6.436072573389389e+32	2.9103679645404044e+16	8242700.70151599	15599279279.279282	26.082484349860422	1674418015173735.2	5.556207976964007e+30
6.380510493619749e+32	2.9423177646725964e+16	8265230.101948908	15529639639.63964	26.29693966303553	1678994626083434.8	5.552154976515346e+30
6.324988943854595e+32	2.974536172687838e+16	8287763.8699306315	15460000000.000002	26.512609210711545	1683572124214769.2	5.547768282824308e+30
6.269511261026352e+32	3.0070237977098604e+16	8310301.330557462	15390360360.360361	26.729490360779796	1688150372468147.2	5.543045943032625e+30
6.2140808015960256e+32	3.0397812128334264e+16	8332841.80224488	15320720720.720722	26.947580278659753	1692729232386837.2	5.537986043694327e+30
6.158700941159082e+32	3.0728089542823788e+16	8355384.596721224	15251081081.081083	27.166875924472112	1697308564155683.8	5.532586711861589e+30
6.103375074040466e+32	3.1061075205618692e+16	8377929.0190223325	15181441441.441442	27.38737405021471	1701888226600023.0	5.526846116174383e+30
6.048106612878722e+32	3.1396773716049652e+16	8400474.367487198	15111801801.801804	27.60907119694222	1706468077184795.0	5.520762467956896e+30
5.992898988199153e+32	3.1735189279139292e+16	8423019.93375463	15042162162.162163	27.831963691951003	1711047972013869.8	5.514334022321042e+30
5.937755647975943e+32	3.207632569696389e+16	8445565.00276097	14972522522.522524	28.056047645970153	1715627765829579.5	5.507559079271312e+30
5.88268005718323e+32	3.242018635996657e+16	8468108.852738844	14902882882.882885	28.28131895035985	1720207312012469.2	5.500435984821893e+30
5.827675697335011e+32	3.2766774238224756e+16	8490650.755217018	14833243243.243244	28.507773274318268	1724786462581262.8	5.49296313211061e+30
5.772746066013905e+32	3.3116091872674644e+16	8513189.9750213	14763603603.603605	28.735406062098257	1729365068193051.5	5.485138962521931e+30
5.7178946763886856e+32	3.3468141366295332e+16	8535725.7702766	14693963963.963964	28.964212530234917	1733942978143705.8	5.476961966813531e+30
5.6631250567205505e+32	3.382292437525595e+16	8558257.392410068	14624324324.324326	29.19418766478551	1738520040368520.8	5.468430686244793e+30
5.608440749858103e+32	3.418044210002845e+16	8580784.086155413	14554684684.684687	29.42532621858277	1743096101443087.2	5.459543713710252e+30
5.5538453127210005e+32	3.4540695276469748e+16	8603305.089558374	14485045045.045046	29.657622708503325	1747671006584404.5	5.450299694874367e+30
5.499342315772257e+32	3.490368416687547e+16	8625819.633983344	14415405405.405407	29.891071412751735	1752244599652228.2	5.440697329307965e+30
5.444935342479177e+32	3.526940855100996e+16	8648326.944121225	14345765765.765766	30.12566636816258	1756816723150663.8	5.430735371631454e+30
5.3906279887628625e+32	3.5637867717114904e+16	8670826.237998478	14276126126.126127	30.36140136752108	1761387218230005.0	5.420412632651355e+30
5.336423862436349e+32	3.600906045290095e+16	8693316.726987414	14206486486.486488	30.598269956904257	1765955924688825.5	5.409727980506027e+30
5.282326582631289e+32	3.6382985036525016e+16	8715797.615817714	14136846846.846848	30.836265433043433	1770522680976318.8	5.398680341805324e+30
5.2283397792132356e+32	3.675963922755813e+16	8738268.10258924	14067207207.207209	31.075380840710206	1775087324194899.2	5.387268702774958e+30
5.174467092185486e+32	3.713902025794686e+16	8760727.378786111	13997567567.56757	31.315608970126895	1779649690103064.2	5.375492110398371e+30
5.120712171081502e+32	3.752112482297261e+16	8783174.629292086	13927927927.927929	31.556942354403002	1784209613118516.2	5.363349673557178e+30
5.067078674345931e+32	3.7905949072212664e+16	8805609.032407261	13858288288.28829	31.79937326699938	1788766926321555.8	5.350840564170832e+30
5.0135702687042226e+32	3.8293488600507416e+16	8828029.759866105	13788648648.64865	32.042893719221446	1793321461458744.5	5.337964018335237e+30
4.96019062852087e+32	3.868373843893777e+16	8850435.976856837	13719009009.00901	32.28749545774313	1797873048946844.0	5.32471933745697e+30
4.906943435146301e+32	3.907669304581733e+16	8872826.842042184	13649369369.369371	32.53316996216312	1802421517877030.8	5.311105889386622e+30
4.8538323762524346e+32	3.947234629770316e+16	8895201.507581506	13579729729.72973	32.779908442594675	1806966696019388.8	5.297123109544665e+30
4.800861145156988e+32	3.987069148043087e+16	8917559.119154338	13510090090.090092	33.02770183729118	1811508409827694.2	5.282770502049038e+30
4.748033440136498e+32	4.0271721280177576e+16	8939898.815985335	13440450450.45045	33.27654081030868	1816046484444483.5	5.26804764083292e+30
4.695352963728168e+32	4.067542777455788e+16	8962219.73087066	13370810810.810812	33.52641574920696	1820580743706411.2	5.252954170758086e+30
4.642823422020587e+32	4.108180242375813e+16	8984520.990205815	13301171171.171173	33.77731676279134	1825111010149905.8	5.237489808725533e+30
4.590448523933332e+32	4.1490836061712984e+16	9006801.71401493	13231531531.531532	34.02923367889613	1829637105017117.5	5.22165434477463e+30
4.538231980485585e+32	4.190251888733031e+16	9029061.015981546	13161891891.891893	34.28215604221212	1834158848262172.2	5.205447643179338e+30
4.4861775040537916e+32	4.231684045576917e+16	9051298.003480883	13092252252.252253	34.5360731121596	1838676058557730.2	5.188869643534997e+30
4.434288807618441e+32	4.27337896697755e+16	9073511.777613623	13022612612.612614	34.790973860808165	1843188553301839.5	5.171920361835157e+30
4.38256960400009e+32	4.315335477108225e+16	9095701.433241213	12952972972.972975	35.046846970846	1847696148625117.5	5.15459989154233e+30
4.3310236050846665e+32	4.357552333187784e+16	9117866.059022706	12883333333.333334	35.303680833599444	1852198659398230.0	5.136908404647668e+30
4.27965452103819e+32	4.400028224634953e+16	9140004.73745317	12813693693.693695	35.561463547105234	1856695899239692.8	5.118846152718414e+30
4.2284660595110054e+32	4.4427617722306984e+16	9162116.54490365	12744054054.054054	35.820182914237016	1861187680523990.2	5.1004134679388e+30
4.177461924831617e+32	4.4857515272891336e+16	9184200.551662717	12674414414.414415	36.07982644088768	1865673814390018.0	5.081610764133105e+30
4.126645817190286e+32	4.528995970837655e+16	9206255.821979621	12604774774.774776	36.34038133421003	1870154110749845.5	5.062438537783727e+30
4.076021431812449e+32	4.5724935128067384e+16	9228281.414109042	12535135135.135136	36.6018345009165	1874628378297809.5	5.0428973690290135e+30
4.025592458122159e+32	4.61624249123015e+16	9250276.380357465	12465495495.495497	36.86417254564088	1879096424519932.2	5.0229879226514357e+30
3.975362578895645e+32	4.6602411714560536e+16	9272239.767131189	12395855855.855858	37.12738176936303	1883558055703675.8	5.0027109490508143e+30
3.925335469405137e+32	4.7044877453697256e+16	9294170.614985999	12326216216.216217	37.39144816789912	1888013076948032.8	4.9820672852020175e+30
3.875514796553117e+32	4.748980330628385e+16	9316067.958678478	12256576576.576578	37.65635743045852	1892461292173946.8	4.9610578555949435e+30
3.825904217997167e+32	4.793716969908855e+16	9337930.827218998	12186936936.936937	37.92209493826981	1896902504135081.0	4.9396836731619504e+30
3.776507381265548e+32	4.838695630168631e+16	9359758.243926387	12117297297.297298	38.188645763277336	1901336514428920.0	4.9179458401830596e+30
3.727327922863717e+32	4.8839142019210376e+16	9381549.226484308	12047657657.65766	38.45599466691056	1905763123508224.2	4.89584554917717e+30
3.678369467371945e+32	4.929370498525076e+16	9403302.786999315	11978018018.018019	38.72412609892769	1910182130692823.8	4.8733840837719694e+30
3.6296356265342254e+32	4.975062255490646e+16	9425017.932060657	11908378378.37838	38.993024196335725	1914593334181764.5	4.8505628195551294e+30
3.581129998338674e+32	5.020987129799775e+16	9446693.662801772	11838738738.738739	39.262672782388584	1918996531065803.2	4.8273832249050297e+30
3.532856166089624e+32	5.067142699244508e+16	9468328.974963527	11769099099.0991	39.53305536566525	1923391517340252.5	4.8038468618002315e+30
3.484817697471622e+32	5.113526461782202e+16	9489922.85895923	11699459459.459461	39.80415513923006	1927778087918184.8	4.7799553866078817e+30
3.437018143605543e+32	5.1601358349087624e+16	9511474.299941337	11629819819.81982	40.07595497987637	1932156036643989.5	4.7557105508481107e+30
3.389461038097062e+32	5.206968155050618e+16	9532982.277869964	11560180180.180182	40.348437447456064	1936525156307285.0	4.731114201935837e+30
3.342149896077704e+32	5.254020676976047e+16	9554445.767583152	11490540540.54054	40.62158478429641	1940885238657193.5	4.7061682838992284e+30
3.295088213238711e+32	5.301290573226566e+16	9575863.738868898	11420900900.900902	40.89537891470623	1945236074416974.2	4.680874838071672e+30
3.248279464857994e+32	5.348774933569066e+16	9597235.156538986	11351261261.261263	41.169801444573196	1949577453299022.0	4.655236003759828e+30
3.2017271048203956e+32	5.396470764469339e+16	9618558.980504578	11281621621.621622	41.44483366105391	1953909164020219.8	4.6292540188828315e+30
3.1554345646315674e+32	5.444374988587771e+16	9639834.165853625	11211981981.981983	41.72045653235885	1958230994317667.2	4.6029312205871073e+30
3.1094052524256962e+32	5.492484444297821e+16	9661059.662930068	11142342342.342342	41.9966507076338	1962542730964768.0	4.576270045831953e+30
3.0636425519673768e+32	5.540795885227988e+16	9682234.417414818	11072702702.702703	42.273396516939414	1966844159787681.0	4.549273031944836e+30
3.0181498216479286e+32	5.589305979828029e+16	9703357.370408593	11003063063.063065	42.55067397133115	1971135065682146.0	4.5219428171510135e+30
2.9729303934764184e+32	5.638011310959991e+16	9724427.458516506	10933423423.423424	42.828462763040534	1975415232630668.2	4.494282141068378e+30
2.9279875720657346e+32	5.686908375514912e+16	9745443.613934517	10863783783.783785	43.10674226576043	1979684443720079.2	4.466293845175071e+30
2.8833246336139838e+32	5.735993584055753e+16	9766404.764537675	10794144144.144146	43.385491535035186	1983942481159463.5	4.4379808732437e+30
2.838944824881547e+32	5.7852632604873064e+16	9787309.833970178	10724504504.504505	43.66468930875776	1988189126298454.0	4.409346271742757e+30
2.7948513621641192e+32	5.834713641753766e+16	9808157.741737252	10654864864.864866	43.94431400777537	1992424159645891.2	4.380393190204381e+30
2.7510474302620753e+32	5.884340877564689e+16	9828947.403298877	10585225225.225225	44.22434373660554	1996647360888870.8	4.35112488156192e+30
2.707536181446456e+32	5.934141030149907e+16	9849677.730165279	10515585585.585587	44.50475628426354	2000858508912134.8	4.3215447024462604e+30
2.6643207344219935e+32	5.984110074044232e+16	9870347.62999429	10445945945.945948	44.785529125203524	2005057381817852.2	4.291656113453457e+30
2.6214041732874587e+32	6.034243895902524e+16	9890956.006690513	10376306306.306307	45.0666394203745	2009243756945762.8	4.261462679370213e+30
2.5787895464937564e+32	6.08453829434579e+16	9911501.76050627	10306666666.666668	45.348064018392485	2013417410893686.2	4.230968069368062e+30
2.5364798658000757e+32	6.134988979839071e+16	9931983.788144426	10237027027.027027	45.629779456830974	2017578119538403.2	4.2001760571559826e+30
